run,transform_time,epoch,n_params,training_time,training_f1,training_loss,eval_train_f1,eval_train_loss,eval_train_time,eval_val_f1,eval_val_loss,eval_val_time,eval_test_f1,eval_test_loss,eval_test_time
0,4.32280969619751,0,878925,0.340958833694458,0.6164194549844774,3.841858309048873,0.3907669311256755,1.9072369978978083,0.011653661727905273,0.388,1.8458287715911865,0.0027451515197753906,0.413,1.7463533878326416,0.0027642250061035156
0,4.32280969619751,1,878925,0.35680174827575684,0.6733356329768886,1.1226061582565308,0.39720593308037255,1.0798091705028827,0.011644601821899414,0.416,1.05788254737854,0.002755880355834961,0.407,1.0419803857803345,0.003324747085571289
0,4.32280969619751,2,878925,0.34533143043518066,0.7829136483845004,0.5829673317762522,0.48637461193515,1.0322555303573608,0.011944293975830078,0.498,1.016577959060669,0.0033102035522460938,0.529,1.0010147094726562,0.0032999515533447266
0,4.32280969619751,3,878925,0.3325080871582031,0.8116017017362309,0.5167938424990728,0.6370587558928366,0.9577486148247352,0.011787652969360352,0.634,0.9498998522758484,0.0029306411743164062,0.674,0.9425414204597473,0.0027980804443359375
0,4.32280969619751,4,878925,0.3214864730834961,0.8076923076923077,0.5416009426116943,0.7119121536161895,0.7954088220229516,0.01204681396484375,0.706,0.7917386889457703,0.002747058868408203,0.728,0.7769440412521362,0.002945423126220703
0,4.32280969619751,5,878925,0.3197321891784668,0.8083247096700011,0.535921729527987,0.7929745889387145,0.6871203550925622,0.011924028396606445,0.812,0.6689286828041077,0.002762317657470703,0.798,0.6788318753242493,0.002745389938354492
0,4.32280969619751,6,878925,0.35951709747314453,0.8068874324479706,0.5345132946968079,0.7965965275382316,0.593959955068735,0.011742115020751953,0.806,0.5777256488800049,0.0027642250061035156,0.82,0.5787734389305115,0.002857685089111328
0,4.32280969619751,7,878925,0.31999993324279785,0.8056226284925837,0.5405110074923589,0.8190180522019087,0.5186788027103131,0.011727333068847656,0.836,0.5307650566101074,0.0027425289154052734,0.835,0.5125852823257446,0.0028455257415771484
0,4.32280969619751,8,878925,0.3039815425872803,0.8040703690927906,0.5425284275641808,0.8352305392664137,0.49486276507377625,0.0116729736328125,0.822,0.5098028182983398,0.0027666091918945312,0.838,0.4846070110797882,0.002791881561279297
0,4.32280969619751,9,878925,0.33187031745910645,0.8023456364263539,0.5446896048692557,0.8159710244912038,0.5368912724348215,0.011654138565063477,0.806,0.5514169931411743,0.0027866363525390625,0.797,0.5421404242515564,0.0028188228607177734
0,4.32280969619751,10,878925,0.31746959686279297,0.7988961710934805,0.553897866835961,0.8034379671150972,0.5483125769175016,0.011740684509277344,0.816,0.5448037981987,0.0027709007263183594,0.799,0.5540915727615356,0.0030975341796875
0,4.32280969619751,11,878925,0.34134602546691895,0.8030355294929286,0.5483411000325129,0.8248821432677935,0.5074105125207168,0.011790275573730469,0.83,0.5221191644668579,0.002742290496826172,0.825,0.5123671889305115,0.0027740001678466797
0,4.32280969619751,12,878925,0.3341825008392334,0.7998735196044613,0.5485813342607938,0.8267218581119926,0.4879990288844475,0.011686563491821289,0.79,0.5164308547973633,0.002759695053100586,0.82,0.48448053002357483,0.0030736923217773438
0,4.32280969619751,13,878925,0.30469536781311035,0.7990686443601241,0.5485355028739343,0.8262619294009429,0.4957136855675624,0.01176905632019043,0.83,0.4952133893966675,0.0033385753631591797,0.805,0.5162497162818909,0.0033376216888427734
0,4.32280969619751,14,878925,0.33580684661865234,0.8043578245371967,0.5416435232529273,0.8190180522019087,0.5037383964428535,0.011879205703735352,0.822,0.5045580267906189,0.0027670860290527344,0.818,0.5099328756332397,0.0027353763580322266
0,4.32280969619751,15,878925,0.32436394691467285,0.802115672070829,0.5467632550459641,0.8287340462228354,0.4879927107921013,0.011798620223999023,0.808,0.4982473850250244,0.00278472900390625,0.819,0.5029278993606567,0.002832651138305664
0,4.32280969619751,16,878925,0.3529481887817383,0.8056226284925837,0.5386185416808495,0.8235023571346441,0.5022356854035304,0.011656045913696289,0.812,0.507428765296936,0.002850770950317383,0.811,0.516628623008728,0.002736330032348633
0,4.32280969619751,17,878925,0.3163285255432129,0.7994710819822928,0.5549163176463201,0.8283890996895481,0.5073248468912565,0.011692285537719727,0.808,0.5251545310020447,0.0027964115142822266,0.833,0.5005532503128052,0.002771139144897461
0,4.32280969619751,18,878925,0.3412661552429199,0.8013107968264919,0.554003133223607,0.8336207887777395,0.519494469349201,0.011672258377075195,0.842,0.5053788423538208,0.0028107166290283203,0.842,0.5214720964431763,0.002825498580932617
0,4.32280969619751,19,878925,0.3196578025817871,0.8014257790042544,0.5534747426326458,0.8214901690238013,0.5189687242874732,0.012204170227050781,0.814,0.5181424617767334,0.003340482711791992,0.818,0.5330336093902588,0.0033540725708007812
0,4.32280969619751,20,878925,0.34918761253356934,0.8321260204668276,0.5018689724115225,0.865183396573531,0.5126942373239077,0.011814117431640625,0.852,0.5151050686836243,0.002728700637817383,0.862,0.5060865879058838,0.002796649932861328
0,4.32280969619751,21,878925,0.3120410442352295,0.851270553064275,0.4534356204363016,0.8711624698171784,0.41841344420726484,0.011686563491821289,0.86,0.43091875314712524,0.0027823448181152344,0.878,0.4184139370918274,0.0027709007263183594
0,4.32280969619751,22,878925,0.3034646511077881,0.8549499827526733,0.44274832422916705,0.8711624698171784,0.3995972459132855,0.011858224868774414,0.848,0.4122622311115265,0.0027625560760498047,0.856,0.4128694236278534,0.002868175506591797
0,4.32280969619751,23,878925,0.3385946750640869,0.8569621708635161,0.4448514672426077,0.8706450500172473,0.4111024049612192,0.011749505996704102,0.862,0.41568127274513245,0.0028426647186279297,0.87,0.41781800985336304,0.0027556419372558594
0,4.32280969619751,24,878925,0.31493473052978516,0.8548924916637921,0.44835871916550857,0.8707025411061285,0.40756792288560134,0.011598587036132812,0.852,0.4292198717594147,0.0028896331787109375,0.86,0.41729289293289185,0.003437042236328125
0,4.32280969619751,25,878925,0.29986143112182617,0.8587443946188341,0.4401897902672107,0.87311716683914,0.40471811019457304,0.011689424514770508,0.87,0.4120776355266571,0.002972126007080078,0.879,0.41219598054885864,0.0028111934661865234
0,4.32280969619751,26,878925,0.32084131240844727,0.8539151431528114,0.44522257493092465,0.8728297113947339,0.40230396619209874,0.01169586181640625,0.874,0.40906190872192383,0.0027594566345214844,0.883,0.4004378914833069,0.003337383270263672
0,4.32280969619751,27,878925,0.3284280300140381,0.8542025985972175,0.44695676748569196,0.8715649074393469,0.4011688232421875,0.01181340217590332,0.86,0.4190373122692108,0.002733945846557617,0.86,0.4193562865257263,0.0030541419982910156
0,4.32280969619751,28,878925,0.32872676849365234,0.8592043233298838,0.44481061972104585,0.8714499252615845,0.4008538883465987,0.011811494827270508,0.86,0.4021126329898834,0.002772808074951172,0.865,0.4133569300174713,0.0027811527252197266
0,4.32280969619751,29,878925,0.3229968547821045,0.8565597332413476,0.4404651109988873,0.87311716683914,0.4000365367302528,0.011916399002075195,0.87,0.40864819288253784,0.00278472900390625,0.873,0.401005357503891,0.0033202171325683594
0,4.32280969619751,30,878925,0.36907958984375,0.8570771530412786,0.44565608409734875,0.8760492123720823,0.40157673221368057,0.011905431747436523,0.868,0.41609442234039307,0.0027489662170410156,0.883,0.4065761864185333,0.002752542495727539
0,4.32280969619751,31,878925,0.3470642566680908,0.8560423134414166,0.44472424800579363,0.8744969529722892,0.39719682244154125,0.011895418167114258,0.868,0.41366809606552124,0.003267526626586914,0.869,0.4078981280326843,0.0030739307403564453
0,4.32280969619751,32,878925,0.3170614242553711,0.8582844659077843,0.44252125116494984,0.872369782683684,0.4067613436625554,0.011569023132324219,0.878,0.41272997856140137,0.0027685165405273438,0.871,0.4134955108165741,0.0028450489044189453
1,4.32280969619751,0,878925,0.3229484558105469,0.5562262849258365,3.652698209652534,0.6728757042658388,2.104131267620967,0.011824607849121094,0.658,2.053179979324341,0.002778768539428711,0.652,2.3974947929382324,0.0029108524322509766
1,4.32280969619751,1,878925,0.3602287769317627,0.7582499712544556,0.8258410875613873,0.8200528918017708,0.5950289781276996,0.01184391975402832,0.818,0.6083846092224121,0.002797365188598633,0.821,0.5937272310256958,0.002787351608276367
1,4.32280969619751,2,878925,0.33740234375,0.811889157180637,0.5302717066728152,0.7813038978958261,0.5546506138948294,0.011870861053466797,0.79,0.5497094392776489,0.0033588409423828125,0.778,0.5560504794120789,0.0028083324432373047
1,4.32280969619751,3,878925,0.334348201751709,0.8097619868920317,0.534848900941702,0.8043578245371967,0.5662303337684045,0.011693954467773438,0.772,0.6121221780776978,0.0027692317962646484,0.795,0.5737239718437195,0.0028502941131591797
1,4.32280969619751,4,878925,0.33319854736328125,0.8086696562032885,0.5288346776595483,0.8171208462688283,0.5065832344385294,0.0117950439453125,0.806,0.5114222168922424,0.0027761459350585938,0.821,0.5017116665840149,0.002805471420288086
1,4.32280969619751,5,878925,0.3293583393096924,0.8046452799816028,0.5359907792164729,0.8157985512245602,0.5020404595595139,0.011798858642578125,0.812,0.5074387192726135,0.0034317970275878906,0.819,0.5108699202537537,0.002997159957885742
1,4.32280969619751,6,878925,0.3419029712677002,0.8032654938484535,0.5426852840643662,0.8224675175347821,0.5039080885740427,0.011896848678588867,0.808,0.5188733339309692,0.0033464431762695312,0.82,0.5162416696548462,0.0032873153686523438
1,4.32280969619751,7,878925,0.32996296882629395,0.8031505116706911,0.5388450897656955,0.8245946878233874,0.4946505610759442,0.011699914932250977,0.818,0.5028167963027954,0.0028820037841796875,0.82,0.507440447807312,0.0027735233306884766
1,4.32280969619751,8,878925,0.31381964683532715,0.804702771070484,0.5380089787336496,0.8109692997585374,0.5171699157127967,0.01176309585571289,0.816,0.5158176422119141,0.002803802490234375,0.803,0.557472825050354,0.003350496292114258
1,4.32280969619751,9,878925,0.3238351345062256,0.8076923076923077,0.5385528940420884,0.831206163044728,0.5027089348206153,0.01176905632019043,0.798,0.5324739813804626,0.002790212631225586,0.829,0.49382284283638,0.0028221607208251953
1,4.32280969619751,10,878925,0.43492722511291504,0.8055076463148212,0.5415252630527203,0.8214901690238013,0.5023810313298152,0.011654138565063477,0.828,0.5009766817092896,0.0028116703033447266,0.826,0.49252521991729736,0.002836465835571289
1,4.32280969619751,11,878925,0.31801414489746094,0.8037829136483845,0.5405364311658419,0.822180062090376,0.513619065284729,0.016993999481201172,0.83,0.5285659432411194,0.002800464630126953,0.824,0.5064408183097839,0.0027914047241210938
1,4.32280969619751,12,878925,0.35228729248046875,0.8069449235368518,0.5434793325570914,0.8190755432907899,0.5151244952128484,0.011622428894042969,0.812,0.5135053992271423,0.002860546112060547,0.826,0.5117821097373962,0.00279998779296875
1,4.32280969619751,13,878925,0.3203740119934082,0.8038404047372657,0.5455414790373582,0.8138438542025986,0.5155867154781635,0.011719226837158203,0.822,0.5290162563323975,0.0028090476989746094,0.804,0.5183926224708557,0.003041982650756836
1,4.32280969619751,14,878925,0.31466197967529297,0.8039553869150282,0.5466854388897235,0.8258594917787743,0.4926164975533119,0.01224207878112793,0.802,0.509553074836731,0.0028171539306640625,0.831,0.4965128004550934,0.0028145313262939453
1,4.32280969619751,15,878925,0.3002166748046875,0.804702771070484,0.5389785353954022,0.8282166264229045,0.4896451853788816,0.011729001998901367,0.788,0.5233375430107117,0.0033855438232421875,0.837,0.4940512180328369,0.002749919891357422
1,4.32280969619751,16,878925,0.37732481956481934,0.8068299413590894,0.5414432287216187,0.8292514660227664,0.48488465868509734,0.011702537536621094,0.826,0.5037139654159546,0.0028104782104492188,0.841,0.4776446223258972,0.002769947052001953
1,4.32280969619751,17,878925,0.3253049850463867,0.8359779234218696,0.49102644736950213,0.8673105668621364,0.4960668178705069,0.01169276237487793,0.86,0.5017404556274414,0.0027916431427001953,0.864,0.49497291445732117,0.002828836441040039
1,4.32280969619751,18,878925,0.33568358421325684,0.8496033114867195,0.46408449227993304,0.8673105668621364,0.4274375048967508,0.011801719665527344,0.854,0.43629196286201477,0.003305196762084961,0.854,0.43083950877189636,0.003081798553466797
1,4.32280969619751,19,878925,0.3085954189300537,0.8516154995975623,0.44895953169235814,0.8775439806829941,0.41051868750498843,0.011631011962890625,0.88,0.4127110540866852,0.0027971267700195312,0.864,0.4214213192462921,0.0027468204498291016
1,4.32280969619751,20,878925,0.33426785469055176,0.8533402322639991,0.45270605499927813,0.8712774519949408,0.40886171276752764,0.011651754379272461,0.866,0.41059407591819763,0.002786397933959961,0.867,0.4188332259654999,0.002749204635620117
1,4.32280969619751,21,878925,0.3373589515686035,0.8542025985972175,0.4516142767209273,0.8696102104173853,0.40131635390795195,0.011731863021850586,0.846,0.42265158891677856,0.0029811859130859375,0.872,0.4148450195789337,0.003361940383911133
1,4.32280969619751,22,878925,0.3468194007873535,0.8564447510635852,0.44554548309399533,0.8731746579280212,0.4039872334553645,0.016750812530517578,0.888,0.40024664998054504,0.002788066864013672,0.874,0.4088270962238312,0.0031456947326660156
1,4.32280969619751,23,878925,0.3407869338989258,0.851787972864206,0.4448186480081998,0.8728872024836151,0.406408795943627,0.01179361343383789,0.874,0.4136047065258026,0.002824068069458008,0.876,0.4088594913482666,0.0032868385314941406
1,4.32280969619751,24,878925,0.2910764217376709,0.8591468322410026,0.44191717643004197,0.8728297113947339,0.3990985155105591,0.01202392578125,0.868,0.4081172049045563,0.002777099609375,0.863,0.41174980998039246,0.003298044204711914
1,4.32280969619751,25,878925,0.3477973937988281,0.8546625273082672,0.4448802310686845,0.8742669886167644,0.3946390106127812,0.011720895767211914,0.878,0.40615350008010864,0.002768993377685547,0.873,0.4070432484149933,0.003030538558959961
1,4.32280969619751,26,878925,0.3262178897857666,0.8573646084856847,0.4421863785156837,0.8743819707945268,0.40311139592757594,0.011750221252441406,0.864,0.40989455580711365,0.002810955047607422,0.865,0.4161829650402069,0.003362417221069336
1,4.32280969619751,27,878925,0.3326447010040283,0.8568471886857537,0.4421471678293668,0.8736345866390709,0.39609607137166536,0.011908292770385742,0.866,0.40515512228012085,0.002775430679321289,0.876,0.4000489413738251,0.0028085708618164062
1,4.32280969619751,28,878925,0.3069794178009033,0.8582269748189031,0.4432405187533452,0.8719673450615155,0.39753852211512053,0.011775732040405273,0.852,0.4181629419326782,0.0028076171875,0.87,0.40887778997421265,0.0027379989624023438
1,4.32280969619751,29,878925,0.3086588382720947,0.8641485569736691,0.4297629090455862,0.8789237668161435,0.3995950451264015,0.011820316314697266,0.87,0.41284194588661194,0.0027933120727539062,0.876,0.403984010219574,0.002764463424682617
1,4.32280969619751,30,878925,0.3257155418395996,0.8729446935724963,0.4184047533915593,0.883695527193285,0.39613332427465,0.011667728424072266,0.874,0.4130595028400421,0.0028111934661865234,0.881,0.40208113193511963,0.0028481483459472656
1,4.32280969619751,31,878925,0.3147456645965576,0.8756467747499138,0.414838412633309,0.8856502242152466,0.393824957884275,0.011709451675415039,0.874,0.4092053174972534,0.0028760433197021484,0.879,0.40290865302085876,0.0027801990509033203
1,4.32280969619751,32,878925,0.32999134063720703,0.8752443371277452,0.41406170909221357,0.8866275727262274,0.38787261797831607,0.011712074279785156,0.878,0.40411388874053955,0.0028104782104492188,0.884,0.3983612060546875,0.0027379989624023438
2,4.32280969619751,0,878925,0.34263086318969727,0.6320570311601702,2.6618753373622894,0.6843739220420835,1.001407123528994,0.011735200881958008,0.672,1.026178002357483,0.0027844905853271484,0.682,1.077839732170105,0.002764463424682617
2,4.32280969619751,1,878925,0.32526063919067383,0.7541106128550075,0.750974192069127,0.7314591238358055,0.64885741013747,0.01172494888305664,0.744,0.6409153342247009,0.002892732620239258,0.726,0.6693416833877563,0.0027756690979003906
2,4.32280969619751,2,878925,0.2981128692626953,0.8075773255145452,0.541457359607403,0.8148786938024606,0.5212518137234908,0.011790275573730469,0.812,0.5256050229072571,0.0027866363525390625,0.806,0.5260568261146545,0.0031485557556152344
2,4.32280969619751,3,878925,0.3006319999694824,0.811371737380706,0.5294707417488098,0.8088421294699322,0.5029124296628512,0.01179957389831543,0.802,0.5184863805770874,0.002801179885864258,0.8,0.5151299834251404,0.0027856826782226562
2,4.32280969619751,4,878925,0.3339216709136963,0.8075773255145452,0.5340551458872281,0.8331608600666897,0.4801119565963745,0.011823415756225586,0.826,0.49059340357780457,0.0028557777404785156,0.828,0.49269330501556396,0.003307342529296875
2,4.32280969619751,5,878925,0.3319385051727295,0.8154536046912728,0.527463443004168,0.8245946878233874,0.48018755591832674,0.016904830932617188,0.806,0.5099332928657532,0.002768993377685547,0.839,0.48681333661079407,0.0028226375579833984
2,4.32280969619751,6,878925,0.30408358573913574,0.8142462918247672,0.5275425085654626,0.8284465907784293,0.48758609936787534,0.012066125869750977,0.822,0.49792182445526123,0.002794027328491211,0.819,0.49327167868614197,0.002808094024658203
2,4.32280969619751,7,878925,0.3239269256591797,0.8094170403587444,0.5364210330522977,0.8263769115787053,0.48567191454080433,0.0170438289642334,0.8,0.5207736492156982,0.002759695053100586,0.828,0.48742496967315674,0.0027909278869628906
2,4.32280969619751,8,878925,0.33500003814697266,0.8076923076923077,0.537124386200538,0.8299413590893412,0.4902834204527048,0.01186680793762207,0.8,0.513617753982544,0.002744913101196289,0.835,0.48626476526260376,0.0029065608978271484
2,4.32280969619751,9,878925,0.3163635730743408,0.8095895136253881,0.5348680248627296,0.8274692422674486,0.48907649287810695,0.011837005615234375,0.794,0.5178561806678772,0.0027616024017333984,0.847,0.48950591683387756,0.0028181076049804688
2,4.32280969619751,10,878925,0.32590389251708984,0.8132689433137864,0.5306534216954157,0.8247096700011498,0.5146652987370124,0.011637210845947266,0.804,0.5317343473434448,0.0027763843536376953,0.816,0.5273330807685852,0.002778291702270508
2,4.32280969619751,11,878925,0.32520246505737305,0.836092905599632,0.4963867985285245,0.8651259054846498,0.4856988352078658,0.011781454086303711,0.866,0.4949592053890228,0.0027871131896972656,0.872,0.4851180613040924,0.0034334659576416016
2,4.32280969619751,12,878925,0.3463916778564453,0.8529952857307117,0.4598112106323242,0.8696677015062665,0.43834842856113726,0.01176762580871582,0.862,0.4480380415916443,0.003317594528198242,0.871,0.4414718747138977,0.003302335739135742
2,4.32280969619751,13,878925,0.3245840072631836,0.8563297688858227,0.4409337823207562,0.8757617569276762,0.402891055895732,0.011652946472167969,0.852,0.4285859167575836,0.002764463424682617,0.873,0.41229376196861267,0.002812623977661133
2,4.32280969619751,14,878925,0.34029412269592285,0.8575370817523283,0.4406711161136627,0.8758767391054386,0.40074573571865374,0.011878490447998047,0.86,0.41828233003616333,0.002800464630126953,0.88,0.4048386514186859,0.003336668014526367
2,4.32280969619751,15,878925,0.3137390613555908,0.8551799471081982,0.4458693793186775,0.8781188915718063,0.4069817272516397,0.01218867301940918,0.868,0.4190917909145355,0.0027654170989990234,0.865,0.41867297887802124,0.002791881561279297
2,4.32280969619751,16,878925,0.29523158073425293,0.8562722777969415,0.4464123019805321,0.8720823272392779,0.4007515334166013,0.011818170547485352,0.864,0.4145485758781433,0.0027256011962890625,0.871,0.40537720918655396,0.0033168792724609375
2,4.32280969619751,17,878925,0.33672666549682617,0.8599517074853398,0.44504831158197844,0.8732896401057836,0.4004605527107532,0.011832237243652344,0.848,0.42190104722976685,0.002778291702270508,0.861,0.40963029861450195,0.0028083324432373047
2,4.32280969619751,18,878925,0.33501315116882324,0.8571346441301598,0.4416583478450775,0.8750143727722203,0.39501665417964643,0.012372970581054688,0.868,0.4111359417438507,0.003307342529296875,0.872,0.4067067503929138,0.0032567977905273438
2,4.32280969619751,19,878925,0.3119204044342041,0.8545475451305048,0.4407504430183998,0.8748993905944579,0.40058189859757054,0.011825084686279297,0.868,0.4100452661514282,0.0027751922607421875,0.87,0.41422325372695923,0.003325939178466797
2,4.32280969619751,20,878925,0.3351287841796875,0.8570771530412786,0.4426325284517728,0.8758767391054386,0.400218828366353,0.01691722869873047,0.872,0.4134037494659424,0.0027604103088378906,0.872,0.4047570824623108,0.003323793411254883
2,4.32280969619751,21,878925,0.3313288688659668,0.8574795906634471,0.43893377826764035,0.8754743014832701,0.40082688285754275,0.01208186149597168,0.862,0.41292789578437805,0.002827882766723633,0.875,0.4068112373352051,0.0030171871185302734
2,4.32280969619751,22,878925,0.3417336940765381,0.8570771530412786,0.4396735979960515,0.8752443371277452,0.39381050834288966,0.011806249618530273,0.862,0.4113899767398834,0.0027620792388916016,0.872,0.40646278858184814,0.0030558109283447266
2,4.32280969619751,23,878925,0.32309603691101074,0.858456939174428,0.4423222771057716,0.876221685638726,0.40189724702101487,0.01182699203491211,0.878,0.4067922830581665,0.002745389938354492,0.873,0.4142848551273346,0.002768278121948242
2,4.32280969619751,24,878925,0.33490419387817383,0.8578820282856158,0.443621793618569,0.876739105438657,0.3941682187410501,0.011843681335449219,0.88,0.4087830185890198,0.0027294158935546875,0.874,0.4035767614841461,0.002815723419189453
2,4.32280969619751,25,878925,0.3253006935119629,0.8569046797746349,0.44053686352876514,0.871852362883753,0.4022775705044086,0.01178431510925293,0.858,0.4107406735420227,0.0028340816497802734,0.872,0.41510945558547974,0.002807140350341797
2,4.32280969619751,26,878925,0.3481874465942383,0.8588018857077153,0.43959952547000003,0.8730596757502587,0.40038573971161473,0.011927604675292969,0.876,0.403443306684494,0.002775907516479492,0.874,0.40304821729660034,0.002772808074951172
2,4.32280969619751,27,878925,0.35657811164855957,0.8586294124410716,0.4389202778155987,0.8776589628607566,0.39602503868249744,0.011833429336547852,0.86,0.4136969745159149,0.002830028533935547,0.874,0.40045759081840515,0.003419160842895508
2,4.32280969619751,28,878925,0.3326075077056885,0.8604116361963896,0.43722644677528966,0.8749568816833391,0.401677484695728,0.012264490127563477,0.876,0.4090096652507782,0.002754688262939453,0.868,0.4050852954387665,0.002799510955810547
2,4.32280969619751,29,878925,0.3395576477050781,0.8601241807519835,0.4370979162362906,0.8784638381050938,0.39749016211583066,0.01171731948852539,0.858,0.41183194518089294,0.0028018951416015625,0.869,0.41035497188568115,0.002810239791870117
2,4.32280969619751,30,878925,0.3053286075592041,0.8582844659077843,0.43776737497403073,0.8766241232608946,0.386715088899319,0.012036561965942383,0.862,0.40615397691726685,0.0028078556060791016,0.871,0.3971048593521118,0.002997159957885742
2,4.32280969619751,31,878925,0.33524322509765625,0.8588018857077153,0.43870832599126375,0.877256525238588,0.40069162387114304,0.012118101119995117,0.864,0.41919443011283875,0.0028181076049804688,0.874,0.40872418880462646,0.002780437469482422
2,4.32280969619751,32,878925,0.34694385528564453,0.8575945728412097,0.4445642897715935,0.8762791767276072,0.4036904825614049,0.012073278427124023,0.866,0.4208926856517792,0.0028383731842041016,0.88,0.4083494246006012,0.00334930419921875
3,4.32280969619751,0,878925,0.3064744472503662,0.5926181441876509,2.1645728876957526,0.5804875244337128,1.1693864510609553,0.012158632278442383,0.576,1.2147905826568604,0.002810239791870117,0.578,1.2257072925567627,0.002779722213745117
3,4.32280969619751,1,878925,0.3267805576324463,0.7722203058525928,0.5780873986390921,0.7662987236978268,0.6037421639149005,0.012387275695800781,0.772,0.5941421985626221,0.0034673213958740234,0.772,0.5938076972961426,0.003387928009033203
3,4.32280969619751,2,878925,0.3304774761199951,0.8154536046912728,0.515420485001344,0.8244797056456249,0.5178877069399908,0.012305736541748047,0.812,0.5165514945983887,0.0035872459411621094,0.805,0.5251029133796692,0.003892660140991211
3,4.32280969619751,3,878925,0.3121652603149414,0.814706220535817,0.5293895235428443,0.8351730481775325,0.48986918880389285,0.011723756790161133,0.824,0.4971739947795868,0.0033736228942871094,0.82,0.511138379573822,0.0036783218383789062
3,4.32280969619751,4,878925,0.3346116542816162,0.8142462918247672,0.5287803915830759,0.8248246521789123,0.49319069660626924,0.011828184127807617,0.816,0.5014023184776306,0.0028159618377685547,0.83,0.4889518618583679,0.0034368038177490234
3,4.32280969619751,5,878925,0.3612091541290283,0.8067149591813269,0.532105436691871,0.8382200758882373,0.49213831241314226,0.011954307556152344,0.834,0.5007079839706421,0.002847909927368164,0.844,0.4906176030635834,0.002835988998413086
3,4.32280969619751,6,878925,0.33537769317626953,0.8124065769805681,0.528241359270536,0.8320685293779464,0.4775876196531149,0.011748790740966797,0.844,0.4815655052661896,0.003379344940185547,0.841,0.48069897294044495,0.0028564929962158203
3,4.32280969619751,7,878925,0.3145573139190674,0.810854317580775,0.5343208725635822,0.8274117511785674,0.5113132848189428,0.01178598403930664,0.834,0.5044611096382141,0.003354787826538086,0.815,0.5137921571731567,0.002814769744873047
3,4.32280969619751,8,878925,0.3143751621246338,0.8031505116706911,0.5383681975878202,0.8303437967115097,0.5004746730511005,0.01219797134399414,0.82,0.5130781531333923,0.0028619766235351562,0.833,0.5023926496505737,0.0028336048126220703
3,4.32280969619751,9,878925,0.3120603561401367,0.8083822007588823,0.5359633885897123,0.823444866045763,0.5099094876876245,0.011840105056762695,0.828,0.5238961577415466,0.002842426300048828,0.821,0.5225156545639038,0.003980159759521484
